gender,quoteID,topic
male,2018-08-30-006101,opinion
male,2018-02-24-003757,europe
male,2018-10-25-011670,australia
female,2018-06-13-012033,t-magazine
female,2018-08-20-010252,family
male,2018-09-13-016033,opinion
male,2018-10-25-023335,review
male,2018-03-09-024995,obituaries
male,2018-05-23-022948,politics
male,2018-12-06-031494,politics
male,2018-08-23-028822,politics
female,2018-06-16-013727,sunday
male,2018-04-22-020184,nyregion
male,2018-09-19-034646,asia
male,2018-01-26-039491,television
male,2018-08-12-017964,tennis
male,2018-01-25-057794,travel
male,2018-11-11-026193,canada
male,2018-10-16-054311,books
female,2018-01-22-050764,design
male,2018-04-18-071509,asia
female,2018-09-05-054500,style
female,2018-04-20-068245,design
male,2018-01-30-065144,theater
male,2018-06-25-050486,world-cup
male,2018-10-02-061452,politics
female,2018-09-20-067732,design
female,2018-09-27-076334,review
male,2018-03-21-096096,sports
male,2018-10-14-041725,sports
male,2018-10-02-079294,politics
male,2018-10-02-096011,arts
male,2018-10-26-104939,sports
male,2018-07-30-083296,asia
male,2018-06-28-100222,business
male,2018-06-03-052841,media
male,2018-05-29-097849,obituaries
female,2018-03-30-112968,opinion
male,2018-12-28-081604,sports
female,2018-11-08-147364,politics
male,2018-11-29-001328,politics
female,2018-10-19-001027,obituaries
male,2018-06-01-003872,arts
male,2018-03-06-006318,review
male,2018-03-09-014231,nyregion
male,2018-12-14-015065,nyregion
male,2018-10-07-006754,politics
male,2018-05-03-023145,baseball
male,2018-09-10-017270,americas
female,2018-09-28-023013,insider
female,2018-08-31-033504,weddings
male,2018-07-21-015482,sports
female,2018-04-02-036566,books
female,2018-10-20-022868,style
male,2018-06-20-045262,economy
male,2018-10-24-050716,sports
male,2018-09-20-053864,sports
male,2018-06-21-051869,travel
male,2018-07-03-044684,golf
male,2018-09-14-061597,music
male,2018-11-21-061193,opinion
male,2018-06-14-069993,politics
male,2018-08-29-074356,obituaries
female,2018-09-11-075358,europe
male,2018-09-24-071020,review
female,2018-10-19-080222,realestate
male,2018-06-08-077597,well
male,2018-04-13-100025,obituaries
male,2018-03-27-100959,politics
female,2018-06-19-095994,politics
female,2018-02-14-130148,t-magazine
male,2018-06-18-088369,design
male,2018-07-01-044901,insider
male,2018-09-13-115639,science
male,2018-05-22-110438,upshot
male,2018-06-21-117556,sports
male,2018-08-22-089183,nyregion
female,2018-10-17-143092,nyregion
male,2018-02-12-137148,fashion
male,2018-02-20-154491,baseball
female,2018-11-09-006209,dance
female,2018-05-06-004257,arts
male,2018-03-20-012856,asia
male,2018-02-01-017411,business
female,2018-07-26-013788,obituaries
male,2018-01-28-009667,music
female,2018-10-24-021509,politics
male,2018-06-06-019037,europe
female,2018-09-12-022422,golf
male,2018-02-01-027332,football
male,2018-04-11-025715,technology
male,2018-06-13-026090,europe
male,2018-07-12-023107,opinion
male,2018-04-20-032156,politics
female,2018-02-21-035401,design
female,2018-02-22-036580,music
male,2018-06-04-028554,horse-racing
male,2018-07-18-032463,obituaries
female,2018-07-10-029745,magazine
female,2018-09-11-036366,tennis
male,2018-10-10-041640,obituaries
male,2018-09-20-041439,nyregion
female,2018-12-03-035200,media
male,2018-01-10-046562,obituaries
male,2018-06-15-040138,asia
male,2018-03-25-027657,americas
female,2018-04-27-053090,design
male,2018-06-28-042958,sports
female,2018-03-16-055787,hockey
male,2018-08-31-043528,style
male,2018-10-05-048974,television
female,2018-11-16-051617,dining
male,2018-10-22-048744,lens
male,2018-05-06-031008,asia
male,2018-09-28-055189,politics
male,2018-05-12-035766,sports
male,2018-02-23-069947,olympics
male,2018-05-14-062130,sports
male,2018-05-18-071149,review
female,2018-04-04-079414,theater
female,2018-10-25-078889,movies
female,2018-10-10-079606,theater
male,2018-03-16-091633,fashion
female,2018-11-01-084101,opinion
female,2018-01-14-044861,americas
female,2018-02-11-053412,media
male,2018-02-21-107603,africa
male,2018-06-01-080727,business
male,2018-04-25-110571,sports
female,2018-08-28-085082,opinion
male,2018-10-20-049665,politics
male,2018-08-29-092580,travel
male,2018-10-12-100545,television
male,2018-10-19-097619,obituaries
male,2018-08-22-071727,europe
female,2018-03-27-116942,briefing
male,2018-01-12-106035,fashion
male,2018-10-03-110304,television
male,2018-08-28-101986,us
male,2018-03-28-134040,arts
male,2018-12-27-066843,nyregion
male,2018-03-03-070147,nyregion
female,2018-05-03-139501,television
male,2018-01-25-139529,opinion
male,2018-11-09-121579,politics
male,2018-01-31-162257,books
female,2018-05-17-149492,family
male,2018-11-02-146259,weddings
female,2018-12-25-040366,politics
female,2018-09-28-139534,us
male,2018-06-26-129025,t-magazine
male,2018-11-11-073684,nyregion
male,2018-05-22-004665,magazine
male,2018-10-26-012148,opinion
male,2018-03-26-017841,nyregion
female,2018-07-12-015878,t-magazine
female,2018-11-07-019670,media
female,2018-12-17-021688,movies
male,2018-08-27-032347,sports
male,2018-08-16-031164,politics
female,2018-04-07-022688,sunday
male,2018-02-23-051438,us
female,2018-05-23-050164,magazine
female,2018-07-13-038442,us
male,2018-04-30-049689,sports
female,2018-04-12-059064,television
female,2018-02-26-051162,lens
male,2018-06-29-042960,style
female,2018-03-21-063385,nyregion
male,2018-10-25-057574,sports
male,2018-02-02-067489,television
female,2018-07-01-023435,obituaries
female,2018-06-17-027433,basketball
male,2018-10-31-069774,television
female,2018-08-14-053468,obituaries
female,2018-03-22-090677,style
male,2018-09-12-076102,technology
male,2018-01-23-082364,business
male,2018-07-24-066800,magazine
male,2018-05-31-087840,magazine
female,2018-03-02-103486,technology
male,2018-02-01-127215,asia
female,2018-06-21-101529,review
male,2018-10-16-108890,business
male,2018-06-21-107208,television
female,2018-04-07-065696,sunday
female,2018-03-14-147731,music
male,2018-11-30-115518,hockey
male,2018-10-25-135993,technology
male,2018-03-23-145487,asia
male,2018-11-27-120473,canada
male,2018-06-29-115499,us
male,2018-06-30-055746,us
female,2018-09-18-135075,realestate
male,2018-09-28-139623,europe
male,2018-06-25-001942,americas
female,2018-04-27-003793,opinion
male,2018-01-05-006240,soccer
male,2018-05-07-009636,nyregion
female,2018-12-27-007000,europe
male,2018-12-31-006198,canada
male,2018-06-12-013006,politics
male,2018-11-22-009652,sunday
female,2018-06-03-006743,tennis
female,2018-06-03-006972,health
female,2018-03-21-022144,nyregion
male,2018-10-18-020743,politics
male,2018-06-19-035145,europe
male,2018-07-12-032695,design
female,2018-11-17-021481,nyregion
female,2018-07-27-039425,business
male,2018-01-18-056459,your-money
male,2018-02-08-065611,television
male,2018-12-21-045964,review
female,2018-03-21-078206,europe
male,2018-03-21-017950,business
male,2018-04-03-021612,well
female,2018-09-14-021391,magazine
male,2018-06-22-020661,fashion
male,2018-09-28-025636,politics
male,2018-04-19-034362,movies
male,2018-02-07-035855,movies
male,2018-11-11-015706,obituaries
female,2018-10-05-029215,politics
female,2018-06-16-016156,style
male,2018-12-26-019748,style
female,2018-09-27-043545,politics
female,2018-08-13-032072,nyregion
male,2018-09-05-044752,music
male,2018-08-01-038780,arts
male,2018-08-08-040190,climate
male,2018-01-04-045660,olympics
male,2018-06-22-043601,dealbook
female,2018-05-29-043756,politics
female,2018-04-25-065155,insider
male,2018-08-13-041839,review
male,2018-12-05-061080,obituaries
male,2018-06-06-060545,soccer
male,2018-09-21-061916,obituaries
male,2018-08-02-056186,business
male,2018-07-27-059122,design
male,2018-04-05-082548,television
male,2018-11-28-073239,politics
male,2018-01-03-074244,us
female,2018-06-25-068417,hockey
male,2018-04-17-109067,hockey
male,2018-06-01-088141,us
female,2018-06-15-090374,fashion
male,2018-01-05-092217,europe
male,2018-02-14-136458,obituaries
male,2018-01-07-057315,technology
male,2018-08-02-103045,design
male,2018-05-12-071143,europe
male,2018-06-24-052862,politics
male,2018-05-17-141466,us
female,2018-10-05-123671,politics
female,2018-11-17-066366,self-care
male,2018-11-07-136890,europe
male,2018-11-09-140352,sports
male,2018-11-01-002145,learning
male,2018-05-29-006949,design
female,2018-10-31-011471,obituaries
male,2018-11-02-012578,television
male,2018-05-31-014385,travel
male,2018-06-29-018069,books
female,2018-11-12-019351,europe
male,2018-07-12-021613,europe
male,2018-09-23-011858,politics
male,2018-02-28-032166,style
male,2018-09-05-027762,dealbook
male,2018-02-07-043689,fashion
female,2018-03-26-037994,politics
male,2018-10-29-034929,sports
male,2018-04-14-028772,baseball
male,2018-05-02-050357,movies
female,2018-12-06-044872,australia
male,2018-06-24-018801,politics
male,2018-05-31-047274,t-magazine
female,2018-08-01-043834,asia
male,2018-08-23-055980,politics
male,2018-10-21-033965,business
male,2018-01-05-059465,nyregion
male,2018-09-14-065740,autoracing
male,2018-04-12-085326,obituaries
male,2018-06-06-072324,politics
female,2018-08-29-085643,design
male,2018-10-02-089476,letters
male,2018-05-04-113454,review
male,2018-11-16-099603,europe
female,2018-10-25-118951,nyregion
male,2018-08-21-088837,realestate
male,2018-06-17-047765,europe
male,2018-04-05-126328,politics
male,2018-02-07-145225,fashion
female,2018-10-15-112885,t-magazine
male,2018-11-04-060422,europe
male,2018-05-13-070705,basketball
male,2018-07-02-098172,sports
male,2018-09-13-136945,technology
male,2018-02-14-166086,fashion
male,2018-02-17-088528,asia
male,2018-10-23-145359,politics
male,2018-12-22-060507,politics
male,2018-07-14-069436,baseball
male,2018-03-23-165752,us
male,2018-06-13-143269,politics
male,2018-03-08-003836,obituaries
male,2018-06-17-003054,opinion
female,2018-03-07-010260,music
male,2018-05-24-008269,climate
male,2018-09-19-011828,politics
male,2018-02-18-007893,europe
male,2018-07-12-016677,sports
male,2018-05-01-023729,technology
male,2018-06-20-021500,review
male,2018-03-23-026520,obituaries
female,2018-02-13-025975,sports
female,2018-10-31-028420,media
male,2018-06-10-013018,politics
male,2018-06-14-030740,americas
female,2018-03-21-046675,upshot
male,2018-01-24-050567,tennis
male,2018-10-30-045852,style
male,2018-04-06-051865,nyregion
male,2018-09-22-026771,politics
female,2018-02-23-062233,movies
male,2018-07-11-046905,style
male,2018-01-02-046378,smarter-living
male,2018-10-05-060555,business
female,2018-02-22-078923,music
female,2018-04-07-039597,sunday
male,2018-04-28-043433,style
male,2018-04-14-051009,sunday
male,2018-09-26-072552,design
male,2018-03-24-049789,opinion
male,2018-02-01-090780,obituaries
female,2018-10-05-072731,style
male,2018-12-28-045800,music
male,2018-05-29-071254,tennis
male,2018-04-18-103688,asia
male,2018-10-20-044151,hockey
female,2018-06-21-082368,review
male,2018-08-17-067472,music
male,2018-10-30-092114,nyregion
male,2018-02-26-095044,baseball
male,2018-10-03-100162,politics
male,2018-08-27-097489,business
male,2018-01-29-126313,business
male,2018-06-22-103956,nyregion
male,2018-09-14-116967,television
male,2018-08-27-114882,business
male,2018-04-10-145418,insider
male,2018-05-18-143273,us
male,2018-08-28-131533,politics
male,2018-01-02-105556,television
male,2018-10-21-002159,europe
male,2018-08-22-004357,magazine
male,2018-11-08-006431,lens
female,2018-12-04-008415,us
female,2018-01-26-010542,arts
male,2018-10-04-015193,politics
male,2018-02-17-012046,basketball
female,2018-03-07-029632,nyregion
male,2018-08-30-029255,politics
male,2018-03-27-034274,nyregion
male,2018-03-26-034192,europe
male,2018-09-21-035506,movies
male,2018-02-17-023655,style
male,2018-02-06-044243,fashion
male,2018-01-10-044653,television
male,2018-04-18-053101,art
male,2018-06-07-041087,movies
male,2018-04-18-053861,arts
male,2018-09-24-038258,arts
male,2018-01-28-026198,europe
female,2018-10-06-024722,style
female,2018-08-02-043146,learning
female,2018-10-24-057172,us
female,2018-08-12-021567,books
female,2018-08-01-044896,travel
male,2018-03-21-069019,politics
male,2018-12-12-056338,design
male,2018-08-12-025040,europe
male,2018-03-23-073815,sports
male,2018-11-27-057939,science
female,2018-05-25-062192,tennis
male,2018-04-20-082743,music
male,2018-02-15-088407,africa
female,2018-09-19-070725,europe
female,2018-12-14-065037,politics
female,2018-10-13-047454,arts
male,2018-11-09-092602,asia
male,2018-10-11-109230,business
female,2018-11-19-092905,review
male,2018-01-31-140442,movies
male,2018-12-19-102787,style
male,2018-03-09-144716,television
female,2018-02-22-150391,movies
male,2018-11-19-111056,asia
male,2018-05-20-063863,sports
male,2018-08-22-100967,magazine
male,2018-02-13-001620,politics
female,2018-10-03-005533,opinion
male,2018-09-28-005363,nyregion
female,2018-04-11-014439,music
male,2018-09-19-016072,politics
male,2018-04-11-022535,sports
female,2018-03-30-024753,sports
female,2018-03-03-016992,obituaries
male,2018-03-02-031458,health
female,2018-12-15-013329,us
male,2018-09-26-038769,music
female,2018-06-06-035576,nyregion
female,2018-07-27-033252,sports
male,2018-06-26-036895,magazine
male,2018-11-30-040364,review
male,2018-03-22-056039,your-money
male,2018-04-28-029539,media
male,2018-10-26-047262,dance
female,2018-08-30-046333,sports
male,2018-12-12-049631,music
male,2018-01-31-068377,asia
male,2018-05-14-053697,review
male,2018-06-05-054451,music
male,2018-03-30-058001,media
female,2018-05-27-027837,tennis
male,2018-10-16-064111,asia
female,2018-11-02-068487,dealbook
male,2018-05-15-075807,asia
male,2018-08-09-060822,nyregion
male,2018-07-09-058840,europe
male,2018-02-06-105356,nyregion
female,2018-09-12-101791,books
male,2018-06-13-099812,realestate
male,2018-02-05-102401,science
male,2018-01-30-120742,africa
female,2018-11-17-059255,self-care
male,2018-03-09-155725,africa
male,2018-11-18-064540,middleeast
female,2018-05-29-116521,politics
male,2018-03-10-095609,europe
male,2018-04-01-071670,us
male,2018-11-08-140295,arts
female,2018-04-24-158638,review
male,2018-11-26-113634,sports
male,2018-09-14-139725,us
male,2018-10-01-134690,books
male,2018-01-23-153064,obituaries
male,2018-01-12-002230,review
male,2018-11-05-004985,obituaries
male,2018-08-22-006418,television
male,2018-08-06-011766,review
male,2018-04-19-020019,media
male,2018-07-02-019018,sports
female,2018-05-15-028247,nyregion
male,2018-11-28-031281,us
male,2018-05-25-032495,music
female,2018-07-20-025390,asia
male,2018-01-18-055878,politics
male,2018-07-03-049261,magazine
male,2018-06-23-027290,europe
female,2018-07-03-050674,dance
male,2018-03-12-071330,europe
female,2018-10-24-074564,theater
female,2018-08-05-031473,obituaries
female,2018-05-02-091466,t-magazine
female,2018-03-13-094296,arts
female,2018-03-23-095739,books
male,2018-05-03-100115,opinion
male,2018-06-14-084374,europe
male,2018-10-10-094707,movies
female,2018-02-11-053659,obituaries
male,2018-10-19-094108,europe
female,2018-12-12-095584,review
male,2018-10-12-103271,dealbook
male,2018-11-10-054548,us
male,2018-08-03-086506,television
male,2018-08-21-096401,magazine
male,2018-03-28-139905,sports
male,2018-04-24-136321,sports
male,2018-04-02-103652,middleeast
male,2018-02-02-147446,business
male,2018-06-12-129158,dealbook
male,2018-01-10-148302,europe
male,2018-01-13-078440,weddings
male,2018-07-05-001306,europe
male,2018-04-18-006182,realestate
male,2018-10-21-003051,obituaries
male,2018-01-14-003531,football
male,2018-03-30-009650,soccer
male,2018-10-19-011009,music
female,2018-09-04-011819,review
male,2018-10-17-020827,media
male,2018-06-07-020577,politics
male,2018-10-29-022450,asia
male,2018-06-05-025288,politics
male,2018-06-29-025111,us
male,2018-10-19-028024,sports
male,2018-12-04-030833,arts
male,2018-10-04-038512,magazine
male,2018-04-25-049651,style
male,2018-03-07-055764,us
female,2018-10-10-052204,politics
male,2018-04-03-054297,economy
male,2018-08-09-043229,politics
male,2018-05-13-031762,politics
female,2018-09-15-030197,climate
female,2018-04-06-066934,music
female,2018-02-18-042106,t-magazine
